Transaction_ID,Date,Product_Category,Product_Name,City,Region,Customer_Segment,Payment_Method,Sales_Rep,Units_Sold,Unit_Price,Unit_Cost,Revenue,COGS,Marketing_Expense,Shipping_Expense,Operating_Expense,Total_Expense,Net_Profit,Profit_Margin_Pct
TXN-1721,2024-12-22,Electronics,Wireless Noise-Canceling Headset,Chicago,Midwest,Enterprise,Wire Transfer,Charlie Davis,11,235.35,124.63,2588.85,1370.93,289.79,72.99,164.01,1897.72,691.13,26.7
TXN-1722,2026-01-18,Electronics,Smart Display 10,Los Angeles,West,Government,Direct Invoice,Charlie Davis,16,367.38,205.94,5878.08,3295.04,412.67,224.53,644.38,4576.62,1301.46,22.14
TXN-1723,2024-03-25,Software,Security Firewall Pro,Boston,East,Consumer,Direct Invoice,Evan Wright,5,886.9,227.51,4434.5,1137.55,485.2,57.22,300.23,1980.2,2454.3,55.35
TXN-1724,2026-05-20,Software,Enterprise ERP License,Austin,South,Enterprise,Direct Invoice,Alice Smith,16,2605.7,524.66,41691.2,8394.56,5030.64,206.98,3962.78,17594.96,24096.24,57.8
TXN-1725,2025-10-27,Services,Cloud Migration Consulting,Boston,East,Government,Direct Invoice,Charlie Davis,32,3264.05,1160.62,104449.6,37139.84,6761.84,193.73,6613.02,50708.43,53741.17,51.45
TXN-1726,2025-06-04,Services,Cloud Migration Consulting,Houston,South,Consumer,Direct Invoice,Diana Prince,5,3703.97,1195.75,18519.85,5978.75,2214.04,55.97,2013.0,10261.76,8258.09,44.59
TXN-1727,2025-11-20,Services,Cybersecurity Audit,Chicago,Midwest,Government,PayPal,Alice Smith,27,2238.0,806.06,60426.0,21763.62,4416.53,168.73,3154.88,29503.76,30922.24,51.17
TXN-1728,2025-02-20,Hardware,NAS Storage Enclosure,Boston,East,SMB,Wire Transfer,Charlie Davis,4,823.98,482.32,3295.92,1929.28,249.78,32.69,281.69,2493.44,802.48,24.35
TXN-1729,2025-03-29,Office Supplies,Ergonomic Executive Desk,San Francisco,West,Consumer,Credit Card,Diana Prince,6,867.16,459.18,5202.96,2755.08,583.07,88.07,621.38,4047.6,1155.36,22.21
TXN-1730,2025-03-10,Electronics,Laptop Pro 15,Chicago,Midwest,SMB,Credit Card,Bob Jones,3,1194.01,734.53,3582.03,2203.59,294.4,30.01,259.81,2787.81,794.22,22.17
TXN-1731,2025-08-11,Services,Cybersecurity Audit,Phoenix,West,Consumer,Wire Transfer,Diana Prince,6,2367.39,786.66,14204.34,4719.96,1528.44,35.41,1338.16,7621.97,6582.37,46.34
TXN-1732,2024-01-19,Office Supplies,High-Speed Paper Shredder,Miami,East,Consumer,PayPal,Diana Prince,6,175.91,87.98,1055.46,527.88,131.49,52.02,147.19,858.58,196.88,18.65
TXN-1733,2025-01-15,Software,Cloud Storage Annual,Phoenix,West,Consumer,Wire Transfer,Evan Wright,5,372.25,76.01,1861.25,380.05,189.59,42.2,289.32,901.16,960.09,51.58
TXN-1734,2025-12-31,Hardware,Gigabit Switch 24-Port,Chicago,Midwest,Consumer,Direct Invoice,Charlie Davis,1,424.79,261.87,424.79,261.87,34.11,7.28,49.4,352.66,72.13,16.98
TXN-1735,2025-04-28,Office Supplies,Standing Desk Converter,Houston,South,Enterprise,Direct Invoice,Alice Smith,17,266.52,141.23,4530.84,2400.91,295.06,231.61,566.29,3493.87,1036.97,22.89
TXN-1736,2025-01-21,Hardware,NAS Storage Enclosure,Chicago,Midwest,SMB,Wire Transfer,Charlie Davis,5,724.22,482.06,3621.1,2410.3,292.6,54.38,326.39,3083.67,537.43,14.84
TXN-1737,2024-06-24,Electronics,Ultra-Wide Monitor 34,Boston,East,SMB,Direct Invoice,Alice Smith,7,673.99,395.88,4717.93,2771.16,627.25,86.73,371.83,3856.97,860.96,18.25
TXN-1738,2025-10-17,Services,Cybersecurity Audit,Los Angeles,West,Enterprise,PayPal,Fiona Gallagher,25,2112.94,794.94,52823.5,19873.5,5367.63,198.73,2730.83,28170.69,24652.81,46.67
TXN-1739,2024-01-18,Hardware,Rack Server Blade X,Los Angeles,West,SMB,Wire Transfer,Bob Jones,6,3276.85,2132.27,19661.1,12793.62,2683.69,30.18,1399.95,16907.44,2753.66,14.01
TXN-1740,2024-01-15,Hardware,Rack Server Blade X,Houston,South,Enterprise,Credit Card,Alice Smith,18,3422.34,2013.15,61602.12,36236.7,7634.91,251.75,7210.47,51333.83,10268.29,16.67
TXN-1741,2024-09-13,Hardware,Gigabit Switch 24-Port,Chicago,Midwest,SMB,Credit Card,Alice Smith,1,476.58,261.41,476.58,261.41,51.8,14.27,107.47,434.95,41.63,8.74
TXN-1742,2026-02-12,Services,Annual IT Maintenance Plan,Houston,South,SMB,Direct Invoice,Evan Wright,1,1709.43,609.1,1709.43,609.1,200.02,11.88,158.81,979.81,729.62,42.68
TXN-1743,2024-02-26,Services,Cloud Migration Consulting,Miami,East,SMB,Credit Card,Evan Wright,3,3493.92,1235.26,10481.76,3705.78,1183.48,18.23,943.7,5851.19,4630.57,44.18
TXN-1744,2025-05-30,Services,Cybersecurity Audit,Houston,South,SMB,PayPal,Evan Wright,3,2220.08,822.99,6660.24,2468.97,688.05,24.72,469.79,3651.53,3008.71,45.17
TXN-1745,2025-08-18,Software,Security Firewall Pro,New York,East,SMB,Credit Card,Fiona Gallagher,6,898.87,222.09,5393.22,1332.54,468.27,78.95,643.39,2523.15,2870.07,53.22
TXN-1746,2024-08-08,Hardware,NAS Storage Enclosure,New York,East,SMB,Wire Transfer,Bob Jones,4,787.86,473.12,3151.44,1892.48,261.75,30.28,349.25,2533.76,617.68,19.6
TXN-1747,2024-06-29,Electronics,Ultra-Wide Monitor 34,Chicago,Midwest,SMB,PayPal,Evan Wright,2,648.73,372.95,1297.46,745.9,98.82,29.05,135.68,1009.45,288.01,22.2
TXN-1748,2024-09-11,Software,Cloud Storage Annual,Miami,East,Government,Wire Transfer,Charlie Davis,30,379.06,78.76,11371.8,2362.8,738.3,230.99,1253.37,4585.46,6786.34,59.68
TXN-1749,2024-09-12,Electronics,Laptop Pro 15,Phoenix,West,Consumer,Credit Card,Alice Smith,5,1207.28,735.73,6036.4,3678.65,432.22,61.84,615.26,4787.97,1248.43,20.68
TXN-1750,2026-03-23,Office Supplies,Standing Desk Converter,Houston,South,Enterprise,Credit Card,Fiona Gallagher,5,286.96,138.86,1434.8,694.3,168.06,68.06,134.37,1064.79,370.01,25.79
TXN-1751,2024-11-15,Office Supplies,Ergonomic Executive Desk,Los Angeles,West,SMB,Direct Invoice,Alice Smith,7,826.79,446.56,5787.53,3125.92,611.92,98.2,528.06,4364.1,1423.43,24.59
TXN-1752,2025-02-13,Office Supplies,Ergonomic Executive Desk,Houston,South,Enterprise,Direct Invoice,Charlie Davis,29,916.11,456.14,26567.19,13228.06,3366.83,376.93,2006.39,18978.21,7588.98,28.57
TXN-1753,2024-10-01,Software,Cloud Storage Annual,New York,East,SMB,Credit Card,Fiona Gallagher,3,419.77,82.4,1259.31,247.2,121.6,33.2,185.86,587.86,671.45,53.32
TXN-1754,2024-11-28,Services,Annual IT Maintenance Plan,San Francisco,West,SMB,Wire Transfer,Evan Wright,7,1825.51,594.46,12778.57,4161.22,1432.4,88.76,1548.27,7230.65,5547.92,43.42
TXN-1755,2024-08-13,Software,Enterprise ERP License,Chicago,Midwest,SMB,PayPal,Bob Jones,2,2652.17,496.69,5304.34,993.38,493.13,10.71,503.37,2000.59,3303.75,62.28
TXN-1756,2025-06-05,Office Supplies,Mesh Office Chair,Phoenix,West,Enterprise,Wire Transfer,Charlie Davis,14,320.64,160.73,4488.96,2250.22,281.64,93.85,437.11,3062.82,1426.14,31.77
TXN-1757,2026-04-28,Hardware,NAS Storage Enclosure,Houston,South,Government,Credit Card,Evan Wright,20,739.59,485.1,14791.8,9702.0,1286.2,217.1,1091.64,12296.94,2494.86,16.87
TXN-1758,2024-04-10,Software,Enterprise ERP License,Seattle,West,SMB,Direct Invoice,Bob Jones,3,2417.26,475.3,7251.78,1425.9,653.36,16.89,871.25,2967.4,4284.38,59.08
TXN-1759,2024-12-13,Electronics,Smart Display 10,Austin,South,Enterprise,Credit Card,Alice Smith,26,363.9,208.12,9461.4,5411.12,1221.31,305.26,673.49,7611.18,1850.22,19.56
TXN-1760,2024-12-29,Hardware,Gigabit Switch 24-Port,Seattle,West,Consumer,PayPal,Bob Jones,3,474.86,260.66,1424.58,781.98,164.28,41.5,159.46,1147.22,277.36,19.47
TXN-1761,2026-06-16,Hardware,Rack Server Blade X,Miami,East,SMB,Direct Invoice,Bob Jones,4,3161.44,2027.12,12645.76,8108.48,1574.55,40.41,1534.41,11257.85,1387.91,10.98
TXN-1762,2025-08-12,Hardware,Gigabit Switch 24-Port,San Francisco,West,Enterprise,Credit Card,Evan Wright,19,457.15,257.89,8685.85,4899.91,821.23,105.25,798.64,6625.03,2060.82,23.73
TXN-1763,2024-11-03,Hardware,NAS Storage Enclosure,Houston,South,Enterprise,PayPal,Charlie Davis,6,810.94,465.45,4865.64,2792.7,594.5,79.93,399.13,3866.26,999.38,20.54
TXN-1764,2025-09-05,Electronics,Smart Display 10,Phoenix,West,Enterprise,Credit Card,Fiona Gallagher,29,335.94,201.81,9742.26,5852.49,639.18,152.63,717.41,7361.71,2380.55,24.44
TXN-1765,2024-02-16,Services,Cybersecurity Audit,Phoenix,West,SMB,Wire Transfer,Diana Prince,7,2272.09,787.13,15904.63,5509.91,1095.59,54.5,1695.33,8355.33,7549.3,47.47
TXN-1766,2024-08-09,Hardware,Gigabit Switch 24-Port,Houston,South,SMB,PayPal,Evan Wright,2,466.72,249.28,933.44,498.56,105.9,27.92,78.89,711.27,222.17,23.8
TXN-1767,2024-08-11,Hardware,Gigabit Switch 24-Port,Chicago,Midwest,SMB,Credit Card,Bob Jones,5,469.03,259.81,2345.15,1299.05,204.31,32.35,273.07,1808.78,536.37,22.87
TXN-1768,2024-01-20,Services,Annual IT Maintenance Plan,Los Angeles,West,Enterprise,Direct Invoice,Evan Wright,11,1771.76,620.74,19489.36,6828.14,1709.24,127.01,1997.32,10661.71,8827.65,45.29
TXN-1769,2025-02-23,Office Supplies,Standing Desk Converter,Los Angeles,West,Government,Direct Invoice,Fiona Gallagher,15,271.12,142.1,4066.8,2131.5,351.05,133.72,318.54,2934.81,1131.99,27.83
TXN-1770,2024-11-27,Office Supplies,Mesh Office Chair,Boston,East,Government,PayPal,Evan Wright,30,335.27,164.53,10058.1,4935.9,886.97,239.68,917.56,6980.11,3077.99,30.6
TXN-1771,2025-12-06,Hardware,Gigabit Switch 24-Port,Houston,South,Government,Wire Transfer,Fiona Gallagher,34,460.99,248.59,15673.66,8452.06,1599.44,338.86,1017.07,11407.43,4266.23,27.22
TXN-1772,2025-04-06,Services,Cybersecurity Audit,San Francisco,West,SMB,PayPal,Bob Jones,2,2327.08,809.25,4654.16,1618.5,284.0,23.9,422.82,2349.22,2304.94,49.52
TXN-1773,2025-01-15,Services,Cybersecurity Audit,Boston,East,Government,Credit Card,Diana Prince,24,2058.65,833.34,49407.6,20000.16,5178.6,156.92,5289.4,30625.08,18782.52,38.02
TXN-1774,2025-10-14,Electronics,Laptop Pro 15,Seattle,West,Government,Credit Card,Fiona Gallagher,24,1259.6,764.23,30230.4,18341.52,3566.87,287.55,2195.56,24391.5,5838.9,19.31
TXN-1775,2024-07-14,Software,Data Analytics Suite,Los Angeles,West,SMB,PayPal,Diana Prince,1,1500.68,286.56,1500.68,286.56,203.16,10.27,138.67,638.66,862.02,57.44
TXN-1776,2025-09-29,Office Supplies,High-Speed Paper Shredder,Chicago,Midwest,SMB,Direct Invoice,Charlie Davis,6,183.97,91.16,1103.82,546.96,115.13,89.18,178.39,929.66,174.16,15.78
TXN-1777,2024-09-26,Software,Security Firewall Pro,Los Angeles,West,Consumer,Credit Card,Alice Smith,5,894.77,218.76,4473.85,1093.8,472.74,51.35,292.57,1910.46,2563.39,57.3
TXN-1778,2024-09-28,Electronics,Smart Display 10,New York,East,Enterprise,Wire Transfer,Fiona Gallagher,29,328.91,209.6,9538.39,6078.4,872.74,210.95,651.37,7813.46,1724.93,18.08
TXN-1779,2026-06-14,Software,Cloud Storage Annual,Chicago,Midwest,Enterprise,Credit Card,Alice Smith,6,416.37,83.72,2498.22,502.32,172.79,48.86,302.55,1026.52,1471.7,58.91
TXN-1780,2024-06-27,Services,Cybersecurity Audit,Seattle,West,SMB,Direct Invoice,Fiona Gallagher,5,2083.89,820.95,10419.45,4104.75,1269.9,68.76,594.09,6037.5,4381.95,42.06
TXN-1781,2025-03-23,Software,Cloud Storage Annual,Phoenix,West,Consumer,PayPal,Charlie Davis,1,409.89,83.63,409.89,83.63,50.01,13.04,66.95,213.63,196.26,47.88
TXN-1782,2024-05-29,Office Supplies,Standing Desk Converter,New York,East,SMB,PayPal,Alice Smith,6,261.17,139.01,1567.02,834.06,163.51,49.72,216.0,1263.29,303.73,19.38
TXN-1783,2025-02-15,Services,Cybersecurity Audit,San Francisco,West,SMB,Direct Invoice,Bob Jones,3,2239.39,789.88,6718.17,2369.64,780.35,40.07,710.32,3900.38,2817.79,41.94
TXN-1784,2026-06-15,Services,Cybersecurity Audit,Chicago,Midwest,SMB,Direct Invoice,Diana Prince,5,2082.21,838.22,10411.05,4191.1,714.55,71.6,1237.87,6215.12,4195.93,40.3
TXN-1785,2024-03-01,Electronics,Laptop Pro 15,Boston,East,SMB,Direct Invoice,Alice Smith,1,1215.02,749.86,1215.02,749.86,129.23,7.87,117.0,1003.96,211.06,17.37
TXN-1786,2025-01-19,Services,Cloud Migration Consulting,Austin,South,Enterprise,Credit Card,Fiona Gallagher,18,3383.82,1222.07,60908.76,21997.26,7527.34,110.31,5346.24,34981.15,25927.61,42.57
TXN-1787,2025-12-31,Electronics,Smart Display 10,Chicago,Midwest,Consumer,Wire Transfer,Evan Wright,7,341.5,204.2,2390.5,1429.4,213.02,93.33,258.71,1994.46,396.04,16.57
TXN-1788,2025-04-08,Electronics,Smart Display 10,Seattle,West,Government,Wire Transfer,Evan Wright,31,345.79,198.34,10719.49,6148.54,1212.42,306.85,970.18,8637.99,2081.5,19.42
TXN-1789,2024-01-26,Software,Security Firewall Pro,Seattle,West,Enterprise,PayPal,Bob Jones,26,824.84,221.66,21445.84,5763.16,2917.65,353.37,1448.31,10482.49,10963.35,51.12
TXN-1790,2025-08-21,Office Supplies,Standing Desk Converter,Houston,South,Consumer,PayPal,Diana Prince,7,294.55,136.87,2061.85,958.09,277.17,60.52,262.85,1558.63,503.22,24.41
TXN-1791,2025-02-16,Services,Cybersecurity Audit,Austin,South,SMB,Direct Invoice,Bob Jones,4,2292.68,817.81,9170.72,3271.24,700.28,33.52,800.0,4805.04,4365.68,47.6
TXN-1792,2025-12-05,Software,Enterprise ERP License,Houston,South,SMB,Wire Transfer,Evan Wright,4,2390.35,505.61,9561.4,2022.44,904.87,22.84,866.73,3816.88,5744.52,60.08
TXN-1793,2025-09-14,Services,Annual IT Maintenance Plan,Chicago,Midwest,Enterprise,PayPal,Fiona Gallagher,8,1878.21,601.36,15025.68,4810.88,1091.58,49.98,990.46,6942.9,8082.78,53.79
TXN-1794,2025-10-25,Electronics,Laptop Pro 15,New York,East,SMB,Credit Card,Evan Wright,4,1285.11,752.08,5140.44,3008.32,530.51,38.44,422.83,4000.1,1140.34,22.18
TXN-1795,2024-03-02,Hardware,NAS Storage Enclosure,Los Angeles,West,SMB,PayPal,Bob Jones,5,775.99,487.56,3879.95,2437.8,510.62,44.65,500.16,3493.23,386.72,9.97
TXN-1796,2025-03-18,Software,Security Firewall Pro,Phoenix,West,Government,Credit Card,Diana Prince,14,875.79,223.94,12261.06,3135.16,983.12,152.14,1344.67,5615.09,6645.97,54.2
TXN-1797,2024-10-30,Services,Cybersecurity Audit,Boston,East,Government,Wire Transfer,Bob Jones,19,2362.5,800.92,44887.5,15217.48,5328.76,173.1,3404.67,24124.01,20763.49,46.26
TXN-1798,2024-05-04,Software,Cloud Storage Annual,Phoenix,West,SMB,Direct Invoice,Bob Jones,2,420.37,81.13,840.74,162.26,71.32,23.12,93.52,350.22,490.52,58.34
TXN-1799,2024-05-03,Services,Cloud Migration Consulting,San Francisco,West,Enterprise,Wire Transfer,Charlie Davis,18,3426.39,1255.2,61675.02,22593.6,7748.66,243.71,3863.41,34449.38,27225.64,44.14
TXN-1800,2026-03-31,Hardware,NAS Storage Enclosure,Houston,South,Enterprise,Wire Transfer,Charlie Davis,21,751.78,465.59,15787.38,9777.39,1240.08,272.57,1432.04,12722.08,3065.3,19.42
TXN-1801,2024-07-11,Electronics,Wireless Noise-Canceling Headset,San Francisco,West,Enterprise,Credit Card,Bob Jones,13,258.84,122.74,3364.92,1595.62,201.91,189.01,434.27,2420.81,944.11,28.06
TXN-1802,2026-01-09,Hardware,Gigabit Switch 24-Port,San Francisco,West,Consumer,PayPal,Diana Prince,6,483.11,264.64,2898.66,1587.84,306.23,86.74,290.77,2271.58,627.08,21.63
TXN-1803,2025-09-15,Office Supplies,Ergonomic Executive Desk,Houston,South,Enterprise,PayPal,Fiona Gallagher,26,889.7,453.74,23132.2,11797.24,3069.95,374.92,1304.9,16547.01,6585.19,28.47
TXN-1804,2024-10-14,Office Supplies,High-Speed Paper Shredder,Austin,South,SMB,PayPal,Fiona Gallagher,6,169.27,86.34,1015.62,518.04,108.81,61.93,143.69,832.47,183.15,18.03
TXN-1805,2025-10-20,Office Supplies,High-Speed Paper Shredder,Austin,South,SMB,PayPal,Alice Smith,1,179.31,86.6,179.31,86.6,24.07,9.54,60.21,180.42,-1.11,-0.62
TXN-1806,2024-05-13,Hardware,NAS Storage Enclosure,Houston,South,SMB,Wire Transfer,Evan Wright,6,804.79,489.79,4828.74,2938.74,479.99,84.89,453.81,3957.43,871.31,18.04
TXN-1807,2026-02-27,Electronics,Wireless Noise-Canceling Headset,Los Angeles,West,SMB,PayPal,Diana Prince,5,260.83,117.93,1304.15,589.65,103.52,33.45,163.73,890.35,413.8,31.73
TXN-1808,2024-08-02,Services,Cybersecurity Audit,Miami,East,Enterprise,Direct Invoice,Alice Smith,23,2128.35,782.41,48952.05,17995.43,3508.95,181.51,3560.37,25246.26,23705.79,48.43
TXN-1809,2025-01-17,Services,Annual IT Maintenance Plan,Chicago,Midwest,Enterprise,Direct Invoice,Alice Smith,19,1943.04,623.6,36917.76,11848.4,3731.29,251.81,4030.25,19861.75,17056.01,46.2
TXN-1810,2024-08-20,Hardware,Rack Server Blade X,Chicago,Midwest,Consumer,Wire Transfer,Diana Prince,2,3206.16,2110.26,6412.32,4220.52,660.89,21.3,820.59,5723.3,689.02,10.75
TXN-1811,2025-05-23,Office Supplies,High-Speed Paper Shredder,Chicago,Midwest,Enterprise,Credit Card,Evan Wright,12,167.45,87.12,2009.4,1045.44,243.64,119.22,268.18,1676.48,332.92,16.57
TXN-1812,2025-08-02,Services,Cloud Migration Consulting,New York,East,SMB,Direct Invoice,Evan Wright,3,3670.81,1184.39,11012.43,3553.17,1232.1,36.76,785.32,5607.35,5405.08,49.08
TXN-1813,2026-04-13,Services,Cloud Migration Consulting,Miami,East,Enterprise,Credit Card,Fiona Gallagher,23,3336.49,1180.53,76739.27,27152.19,9575.06,275.01,7997.04,44999.3,31739.97,41.36
TXN-1814,2024-10-11,Electronics,Laptop Pro 15,Houston,South,SMB,Direct Invoice,Evan Wright,6,1163.64,747.07,6981.84,4482.42,795.37,62.49,827.0,6167.28,814.56,11.67
TXN-1815,2024-08-05,Office Supplies,Standing Desk Converter,Chicago,Midwest,Consumer,Credit Card,Evan Wright,6,295.96,134.57,1775.76,807.42,155.95,82.59,138.55,1184.51,591.25,33.3
TXN-1816,2025-03-17,Electronics,Ultra-Wide Monitor 34,Austin,South,Consumer,Credit Card,Bob Jones,3,609.8,381.77,1829.4,1145.31,213.57,16.5,168.52,1543.9,285.5,15.61
TXN-1817,2024-03-06,Services,Cloud Migration Consulting,Phoenix,West,Enterprise,PayPal,Evan Wright,16,3262.31,1169.6,52196.96,18713.6,6035.3,145.51,5849.59,30744.0,21452.96,41.1
TXN-1818,2024-02-18,Office Supplies,Standing Desk Converter,San Francisco,West,SMB,Credit Card,Bob Jones,7,296.87,145.77,2078.09,1020.39,168.9,67.35,260.73,1517.37,560.72,26.98
TXN-1819,2025-09-04,Electronics,Wireless Noise-Canceling Headset,Los Angeles,West,SMB,Credit Card,Fiona Gallagher,3,251.58,115.55,754.74,346.65,77.08,26.87,117.76,568.36,186.38,24.69
TXN-1820,2025-12-03,Electronics,Wireless Noise-Canceling Headset,Seattle,West,Enterprise,Wire Transfer,Fiona Gallagher,21,251.39,116.39,5279.19,2444.19,531.47,138.05,577.15,3690.86,1588.33,30.09
TXN-1821,2025-10-08,Services,Annual IT Maintenance Plan,Miami,East,Consumer,Wire Transfer,Fiona Gallagher,6,1805.03,625.46,10830.18,3752.76,1125.54,64.98,922.95,5866.23,4963.95,45.83
TXN-1822,2024-11-11,Office Supplies,Ergonomic Executive Desk,Seattle,West,Enterprise,Credit Card,Bob Jones,11,830.18,457.27,9131.98,5029.97,1278.11,83.94,886.64,7278.66,1853.32,20.29
TXN-1823,2026-02-02,Software,Data Analytics Suite,Phoenix,West,Government,Credit Card,Diana Prince,18,1515.03,289.04,27270.54,5202.72,1965.48,232.68,3094.81,10495.69,16774.85,61.51
TXN-1824,2024-01-16,Office Supplies,High-Speed Paper Shredder,Seattle,West,SMB,Credit Card,Charlie Davis,1,194.12,86.18,194.12,86.18,21.92,9.48,63.23,180.81,13.31,6.86
TXN-1825,2025-06-04,Office Supplies,Ergonomic Executive Desk,Chicago,Midwest,Enterprise,Credit Card,Fiona Gallagher,9,875.83,467.28,7882.47,4205.52,603.47,127.64,922.65,5859.28,2023.19,25.67
TXN-1826,2025-07-16,Electronics,Laptop Pro 15,Boston,East,Enterprise,PayPal,Charlie Davis,28,1134.76,713.08,31773.28,19966.24,3820.37,169.78,1791.98,25748.37,6024.91,18.96
TXN-1827,2025-05-14,Services,Cybersecurity Audit,Chicago,Midwest,Enterprise,Credit Card,Evan Wright,10,2316.86,805.75,23168.6,8057.5,2472.35,70.98,1326.5,11927.33,11241.27,48.52
TXN-1828,2025-11-10,Services,Cybersecurity Audit,Boston,East,Government,Wire Transfer,Diana Prince,26,2157.04,797.09,56083.04,20724.34,3762.15,288.34,3965.24,28740.07,27342.97,48.75
TXN-1829,2026-03-09,Office Supplies,Ergonomic Executive Desk,Boston,East,SMB,Credit Card,Evan Wright,3,815.04,456.4,2445.12,1369.2,200.71,21.52,215.2,1806.63,638.49,26.11
TXN-1830,2025-07-12,Office Supplies,Mesh Office Chair,Houston,South,SMB,Credit Card,Diana Prince,4,299.24,167.82,1196.96,671.28,162.7,23.13,179.84,1036.95,160.01,13.37
TXN-1831,2024-02-04,Office Supplies,High-Speed Paper Shredder,New York,East,SMB,Credit Card,Fiona Gallagher,7,182.95,86.14,1280.65,602.98,83.93,49.73,157.25,893.89,386.76,30.2
TXN-1832,2024-09-10,Software,Security Firewall Pro,Houston,South,Enterprise,Wire Transfer,Bob Jones,14,894.46,211.16,12522.44,2956.24,1456.55,117.31,973.79,5503.89,7018.55,56.05
TXN-1833,2025-05-31,Services,Annual IT Maintenance Plan,Seattle,West,Enterprise,Wire Transfer,Evan Wright,22,1825.0,619.97,40150.0,13639.34,2641.14,261.95,3551.13,20093.56,20056.44,49.95
TXN-1834,2026-01-17,Software,Enterprise ERP License,Seattle,West,Consumer,Direct Invoice,Alice Smith,3,2424.55,518.59,7273.65,1555.77,527.12,21.19,754.81,2858.89,4414.76,60.7
TXN-1835,2024-12-27,Software,Data Analytics Suite,New York,East,Enterprise,PayPal,Bob Jones,25,1477.3,295.12,36932.5,7378.0,2257.91,163.35,2959.49,12758.75,24173.75,65.45
TXN-1836,2024-01-27,Hardware,Gigabit Switch 24-Port,Los Angeles,West,Consumer,Wire Transfer,Bob Jones,6,467.21,257.32,2803.26,1543.92,227.16,52.53,278.42,2102.03,701.23,25.01
TXN-1837,2025-01-10,Office Supplies,Ergonomic Executive Desk,San Francisco,West,SMB,Direct Invoice,Evan Wright,6,787.97,456.92,4727.82,2741.52,576.39,78.83,432.04,3828.78,899.04,19.02
TXN-1838,2024-01-08,Electronics,Laptop Pro 15,Los Angeles,West,SMB,PayPal,Charlie Davis,3,1292.68,777.02,3878.04,2331.06,446.1,43.16,421.41,3241.73,636.31,16.41
TXN-1839,2024-10-03,Office Supplies,High-Speed Paper Shredder,San Francisco,West,SMB,PayPal,Charlie Davis,3,182.75,93.35,548.25,280.05,34.98,26.56,95.21,436.8,111.45,20.33
TXN-1840,2024-03-06,Office Supplies,Ergonomic Executive Desk,Phoenix,West,Enterprise,Credit Card,Charlie Davis,10,784.52,447.2,7845.2,4472.0,484.29,98.36,706.72,5761.37,2083.83,26.56
TXN-1841,2025-11-14,Software,Enterprise ERP License,Phoenix,West,Consumer,Credit Card,Evan Wright,7,2427.18,501.6,16990.26,3511.2,1714.38,101.81,1480.65,6808.04,10182.22,59.93
TXN-1842,2024-10-06,Software,Data Analytics Suite,Seattle,West,Government,PayPal,Bob Jones,12,1576.14,301.81,18913.68,3621.72,1520.67,91.51,1035.98,6269.88,12643.8,66.85
